actual,predicted,absolute_difference,predicted_category,actual_category,category_match,score_comparison,within_10_percent,within_20_percent
0.0226199999451637,0.053491648286581,0.0308716483414173,low,low,yes,same,False,False
0.0002600000007078,0.0038697749841958,0.003609774983488,low,low,yes,same,False,False
0.830269992351532,0.4025744497776031,0.4276955425739289,medium,high,no,higher,False,False
0.001700000022538,0.0137123316526412,0.0120123316301032,low,low,yes,same,False,False
0.0004299999854993,0.0048669506795704,0.0044369506940711,low,low,yes,same,False,False
0.0004299999854993,0.0019714836962521,0.0015414837107527999,low,low,yes,same,False,False
0.3505499958992004,0.2189896553754806,0.1315603405237198,medium,medium,yes,same,False,False
0.001979999942705,0.4593243896961212,0.45734438975341624,medium,low,no,lower,False,False
0.0004299999854993,0.0038511301390826,0.0034211301535833,low,low,yes,same,False,False
0.0004299999854993,0.0146700982004404,0.0142400982149411,low,low,yes,same,False,False
0.0088499998673796,0.276556134223938,0.2677061343565584,medium,low,no,lower,False,False
0.1370500028133392,0.2952245771884918,0.15817457437515262,medium,medium,yes,same,False,False
0.0432499982416629,0.0242570433765649,0.018992954865098003,low,low,yes,same,False,False
0.0113599998876452,0.0232021976262331,0.011842197738587901,low,low,yes,same,False,False
0.0036299999337643,0.276556134223938,0.2729261342901737,medium,low,no,lower,False,False
0.013600000180304,0.0103514129295945,0.0032485872507095007,low,low,yes,same,False,False
0.0004299999854993,0.3779793083667755,0.3775493083812762,medium,low,no,lower,False,False
0.000609999988228,0.276556134223938,0.27594613423570996,medium,low,no,lower,False,False
0.0001500000071246,0.0128362448886036,0.012686244881479,low,low,yes,same,False,False
0.1973699927330017,0.2952245771884918,0.09785458445549011,medium,medium,yes,same,False,False
0.0053599998354911,0.0706344619393348,0.0652744621038437,low,low,yes,same,False,False
0.0004299999854993,0.0071407868526875,0.0067107868671882,low,low,yes,same,False,False
0.0036899999249726,0.0161101724952459,0.0124201725702733,low,low,yes,same,False,False
0.0035300001036375,0.0036730938591063,0.00014309375546879988,low,low,yes,same,True,True
0.1532499939203262,0.1365819126367569,0.016668081283569308,medium,medium,yes,same,False,True
0.0002099999983329,0.053491648286581,0.0532816482882481,low,low,yes,same,False,False
0.0018799999961629,0.0824320092797279,0.080552009283565,low,low,yes,same,False,False
0.001300000003539,0.2564966678619385,0.25519666785839945,medium,low,no,lower,False,False
0.3454099893569946,0.188576802611351,0.15683318674564356,medium,medium,yes,same,False,False
0.0004299999854993,0.0195552688091993,0.019125268823699998,low,low,yes,same,False,False
0.0002099999983329,0.0103514129295945,0.0101414129312616,low,low,yes,same,False,False
0.1720499992370605,0.053491648286581,0.1185583509504795,low,medium,no,higher,False,False
0.0003100000030826,0.0088530480861663,0.0085430480830837,low,low,yes,same,False,False
0.0263100005686283,0.3143577575683594,0.28804775699973106,medium,low,no,lower,False,False
0.0001800000027287,0.0050477795302867,0.004867779527558,low,low,yes,same,False,False
0.0004299999854993,0.3127704262733459,0.3123404262878466,medium,low,no,lower,False,False
0.0014799999771639,0.0068430644460022,0.0053630644688383,low,low,yes,same,False,False
0.0002300000051036,0.2843932509422302,0.28416325093712663,medium,low,no,lower,False,False
9.000000136438757e-05,0.0020901612006127,0.0020001611992483126,low,low,yes,same,False,False
0.0001999999949475,0.0007769016665406,0.0005769016715931,low,low,yes,same,False,False
0.001189999980852,0.0087326448410749,0.0075426448602229,low,low,yes,same,False,False
0.0004299999854993,0.3779793083667755,0.3775493083812762,medium,low,no,lower,False,False
0.0004299999854993,0.0071407868526875,0.0067107868671882,low,low,yes,same,False,False
0.0003000000142492,0.0069771432317793,0.0066771432175301,low,low,yes,same,False,False
0.0004299999854993,0.0005885335849598,0.00015853359946050005,low,low,yes,same,False,False
0.0007500000065192,0.276556134223938,0.2758061342174188,medium,low,no,lower,False,False
0.0004299999854993,0.1820699423551559,0.18163994236965658,medium,low,no,lower,False,False
0.0054100002162158,0.0531276501715183,0.0477176499553025,low,low,yes,same,False,False
0.0001699999993434,0.0086317434906959,0.0084617434913525,low,low,yes,same,False,False
0.0002800000074785,0.0032939028460532,0.0030139028385747003,low,low,yes,same,False,False
0.002820000052452,0.0815316662192344,0.07871166616678239,low,low,yes,same,False,False
0.048089999705553,0.0126321846619248,0.0354578150436282,low,low,yes,same,False,False
0.0377900004386901,0.0336471796035766,0.004142820835113505,low,low,yes,same,False,True
0.9094899892807008,0.5797455310821533,0.3297444581985475,medium,high,no,higher,False,False
0.0009500000160187,0.0112766539677977,0.010326653951779001,low,low,yes,same,False,False
0.0161799993366003,0.0254273917526006,0.0092473924160003,low,low,yes,same,False,False
0.0006999999750405,0.0071407868526875,0.006440786877647,low,low,yes,same,False,False
7.999999797903001e-05,0.012346202507615,0.01226620250963597,low,low,yes,same,False,False
0.0004299999854993,0.0004914833698421,6.148338434280003e-05,low,low,yes,same,False,True
0.0004299999854993,0.0041855000890791,0.0037555001035798,low,low,yes,same,False,False
0.0004299999854993,0.0059005538932979,0.005470553907798601,low,low,yes,same,False,False
0.1832800060510635,0.6559814214706421,0.47270141541957855,medium,medium,yes,same,False,False
0.9345300197601318,0.5068792700767517,0.4276507496833801,medium,high,no,higher,False,False
0.00044999999227,0.0060604140162467,0.0056104140239767,low,low,yes,same,False,False
0.0019700000993907,0.276556134223938,0.2745861341245473,medium,low,no,lower,False,False
0.0778300017118454,0.0663706511259079,0.0114593505859375,low,low,yes,same,False,True
0.2052199989557266,0.276556134223938,0.07133613526821139,medium,medium,yes,same,False,False
0.0005300000193528,0.0093232337385416,0.0087932337191888,low,low,yes,same,False,False
