actual,predicted,absolute_difference,predicted_category,actual_category,category_match,score_comparison,within_10_percent,within_20_percent
0.5619800090789795,0.0072528109885752,0.5547271980904043,low,medium,no,higher,False,False
0.0010600000387057,0.0147248022258281,0.0136648021871224,low,low,yes,same,False,False
0.0006500000017695,0.0025359108112752,0.0018859108095057,low,low,yes,same,False,False
0.000239999993937,0.0029607969336211,0.0027207969396841,low,low,yes,same,False,False
0.0117899999022483,0.0087035717442631,0.0030864281579852,low,low,yes,same,False,False
0.0011500000255182,0.0007640979019924,0.0003859021235258,low,low,yes,same,False,False
0.0065999999642372,0.0048934915103018,0.0017065084539354004,low,low,yes,same,False,False
0.0047699999995529,0.0015514127444475,0.0032185872551054,low,low,yes,same,False,False
0.0001400000037392,0.0155793754383921,0.0154393754346529,low,low,yes,same,False,False
0.8538200259208679,0.2042465358972549,0.649573490023613,medium,high,no,higher,False,False
0.0001300000003539,0.0016534082824364,0.0015234082820825001,low,low,yes,same,False,False
0.1133100017905235,0.1090046390891075,0.004305362701416002,medium,medium,yes,same,True,True
0.0009100000024773,0.0017589972121641,0.0008489972096868,low,low,yes,same,False,False
0.0118300002068281,0.0701031535863876,0.0582731533795595,low,low,yes,same,False,False
0.0004600000102072,0.0023065700661391,0.0018465700559318998,low,low,yes,same,False,False
0.0019600000232458,0.0245211329311132,0.0225611329078674,low,low,yes,same,False,False
0.0004299999854993,0.0011379068018868,0.0007079068163875,low,low,yes,same,False,False
0.0003999999898951,0.0013690600171685,0.0009690600272734,low,low,yes,same,False,False
0.0449200011789798,0.0421930700540542,0.0027269311249255995,low,low,yes,same,True,True
0.0006900000153109,0.0024781345855444,0.0017881345702335002,low,low,yes,same,False,False
0.1754100024700164,0.0050813723355531,0.1703286301344633,low,medium,no,higher,False,False
0.0005900000105611,0.0048738266341388,0.0042838266235777,low,low,yes,same,False,False
0.0031099999323487,0.0015794285573065,0.0015305713750422,low,low,yes,same,False,False
0.0038600000552833,0.0276412852108478,0.023781285155564498,low,low,yes,same,False,False
0.232910007238388,0.2186139672994613,0.014296039938926697,medium,medium,yes,same,True,True
0.8733299970626831,0.8940960168838501,0.020766019821166992,high,high,yes,same,True,True
0.0115599995478987,0.0110976276919245,0.0004623718559741991,low,low,yes,same,True,True
0.5475299954414368,0.0238270070403814,0.5237029884010553,low,medium,no,higher,False,False
0.00044999999227,0.003500968683511,0.003050968691241,low,low,yes,same,False,False
0.0004299999854993,0.0012830970808863,0.0008530970953870001,low,low,yes,same,False,False
0.911109983921051,0.9133464097976683,0.0022364258766173206,high,high,yes,same,True,True
0.0001100000008591,0.0013838717713952,0.0012738717705361,low,low,yes,same,False,False
0.0002300000051036,0.0021196312736719,0.0018896312685683,low,low,yes,same,False,False
0.925570011138916,0.9296510815620422,0.004081070423126221,high,high,yes,same,True,True
0.0002500000118743,0.0045253247953951,0.0042753247835208,low,low,yes,same,False,False
0.0003900000010617,0.0020441564265638,0.0016541564255021,low,low,yes,same,False,False
0.0088499998673796,0.0493885204195976,0.040538520552218,low,low,yes,same,False,False
0.0015099999727681,0.0011864065891131,0.00032359338365499997,low,low,yes,same,False,False
0.0153700001537799,0.014892709441483,0.0004772907122969003,low,low,yes,same,True,True
0.0007200000109151,0.0067057940177619,0.0059857940068468,low,low,yes,same,False,False
0.0001699999993434,0.0013422123156487,0.0011722123163053,low,low,yes,same,False,False
0.0009299999801442,0.0142605956643819,0.0133305956842377,low,low,yes,same,False,False
0.0003499999875202,0.0020946327131241,0.0017446327256039002,low,low,yes,same,False,False
0.0004100000078324,0.0007353611872531,0.0003253611794207,low,low,yes,same,False,False
0.0005000000237487,0.0003055131528526,0.00019448687089609998,low,low,yes,same,False,False
0.9300699830055236,0.6684871912002563,0.2615827918052672,medium,high,no,higher,False,False
0.0002899999963119,0.0007850702386349,0.000495070242323,low,low,yes,same,False,False
0.0004600000102072,0.0125021031126379,0.0120421031024307,low,low,yes,same,False,False
0.0088499998673796,0.0043159355409443,0.0045340643264353,low,low,yes,same,False,False
0.0161799993366003,0.0440183281898498,0.027838328853249498,low,low,yes,same,False,False
0.0131900003179907,0.0155830616131424,0.0023930612951517,low,low,yes,same,False,True
0.3190400004386902,0.3080470860004425,0.01099291443824768,medium,medium,yes,same,True,True
0.0020999999251216,0.0077605540864169,0.0056605541612953,low,low,yes,same,False,False
0.632099986076355,0.6337373852729797,0.0016373991966247559,medium,medium,yes,same,True,True
0.0179800000041723,0.01823859103024,0.00025859102606769907,low,low,yes,same,True,True
0.0087900003418326,0.0063934833742678,0.0023965169675647996,low,low,yes,same,False,False
0.0004299999854993,0.0005538740660995,0.00012387408060020002,low,low,yes,same,False,False
0.0109099997207522,0.0936783701181411,0.08276837039738891,low,low,yes,same,False,False
0.0012799999676644,0.0186516139656305,0.0173716139979661,low,low,yes,same,False,False
0.012869999743998,0.0093078529462218,0.0035621467977761997,low,low,yes,same,False,False
0.0088499998673796,0.0013096261536702,0.007540373713709399,low,low,yes,same,False,False
0.0013399999588727,0.4640598595142364,0.4627198595553637,medium,low,no,lower,False,False
