actual,predicted,absolute_difference,predicted_category,actual_category,category_match,score_comparison,within_10_percent,within_20_percent
0.0226199999451637,0.0013693736400455,0.0212506263051182,low,low,yes,same,False,False
0.0002600000007078,0.0035893076565116,0.0033293076558038003,low,low,yes,same,False,False
0.830269992351532,0.7879132032394409,0.042356789112091064,high,high,yes,same,True,True
0.001700000022538,0.0098028993234038,0.008102899300865801,low,low,yes,same,False,False
0.0004299999854993,0.0006928902002982,0.0002628902147989001,low,low,yes,same,False,False
0.0004299999854993,0.003184433793649,0.0027544338081496996,low,low,yes,same,False,False
0.3505499958992004,0.3854373097419739,0.03488731384277349,medium,medium,yes,same,True,True
0.001979999942705,0.2978646755218506,0.2958846755791456,medium,low,no,lower,False,False
0.0004299999854993,0.0011866422137245,0.0007566422282252001,low,low,yes,same,False,False
0.0004299999854993,0.0018227597465738,0.0013927597610745,low,low,yes,same,False,False
0.0088499998673796,0.0074936239980161,0.0013563758693634995,low,low,yes,same,False,True
0.1370500028133392,0.2806465029716491,0.1435965001583099,medium,medium,yes,same,False,False
0.0432499982416629,0.0439075194299221,0.0006575211882591941,low,low,yes,same,True,True
0.0113599998876452,0.0614859350025653,0.0501259351149201,low,low,yes,same,False,False
0.0036299999337643,0.003714170306921,8.417037315670015e-05,low,low,yes,same,True,True
0.013600000180304,0.0174618065357208,0.0038618063554168008,low,low,yes,same,False,False
0.0004299999854993,0.3778183162212372,0.3773883162357379,medium,low,no,lower,False,False
0.000609999988228,0.0005877424264326,2.225756179540005e-05,low,low,yes,same,True,True
0.0001500000071246,0.0103122852742671,0.0101622852671425,low,low,yes,same,False,False
0.1973699927330017,0.2038933336734771,0.006523340940475381,medium,medium,yes,same,True,True
0.0053599998354911,0.0068041472695767,0.0014441474340856006,low,low,yes,same,False,False
0.0004299999854993,0.0038454800378531,0.0034154800523538,low,low,yes,same,False,False
0.0036899999249726,0.0433297529816627,0.039639753056690104,low,low,yes,same,False,False
0.0035300001036375,0.0044413106516003,0.0009113105479628,low,low,yes,same,False,False
0.1532499939203262,0.143534779548645,0.009715214371681213,medium,medium,yes,same,True,True
0.0002099999983329,0.0047828336246311,0.0045728336262982,low,low,yes,same,False,False
0.0018799999961629,0.0116091193631291,0.0097291193669662,low,low,yes,same,False,False
0.001300000003539,0.0028617570642381,0.0015617570606991,low,low,yes,same,False,False
0.3454099893569946,0.3358676731586456,0.009542316198348999,medium,medium,yes,same,True,True
0.0004299999854993,0.0213337261229753,0.020903726137476,low,low,yes,same,False,False
0.0002099999983329,0.0037296270020306,0.0035196270036977,low,low,yes,same,False,False
0.1720499992370605,0.738440990447998,0.5663909912109375,high,medium,no,lower,False,False
0.0003100000030826,0.0190610736608505,0.0187510736577679,low,low,yes,same,False,False
0.0263100005686283,0.0331173539161682,0.006807353347539898,low,low,yes,same,False,False
0.0001800000027287,0.0008398847421631,0.0006598847394344,low,low,yes,same,False,False
0.0004299999854993,0.2972001135349273,0.296770113549428,medium,low,no,lower,False,False
0.0014799999771639,0.0036596723366528,0.0021796723594889,low,low,yes,same,False,False
0.0002300000051036,0.0007542895618826,0.000524289556779,low,low,yes,same,False,False
9.000000136438757e-05,0.0019847410731017,0.0018947410717373124,low,low,yes,same,False,False
0.0001999999949475,0.0030713139567524,0.0028713139618049,low,low,yes,same,False,False
0.001189999980852,0.0076844319701194,0.0064944319892674,low,low,yes,same,False,False
0.0004299999854993,0.3778183162212372,0.3773883162357379,medium,low,no,lower,False,False
0.0004299999854993,0.0016676974482834,0.0012376974627841002,low,low,yes,same,False,False
0.0003000000142492,0.0040004509501159,0.0037004509358667,low,low,yes,same,False,False
0.0004299999854993,0.0014077940722927,0.0009777940867934,low,low,yes,same,False,False
0.0007500000065192,0.0041287653148174,0.0033787653082982,low,low,yes,same,False,False
0.0004299999854993,0.0035680786240845,0.0031380786385852,low,low,yes,same,False,False
0.0054100002162158,0.0070306649431586,0.0016206647269427993,low,low,yes,same,False,False
0.0001699999993434,0.0192169323563575,0.0190469323570141,low,low,yes,same,False,False
0.0002800000074785,0.0006192423170432,0.00033924230956469995,low,low,yes,same,False,False
0.002820000052452,0.002634494099766,0.00018550595268599984,low,low,yes,same,True,True
0.048089999705553,0.0310012605041265,0.0170887392014265,low,low,yes,same,False,False
0.0377900004386901,0.0372778289020061,0.0005121715366840016,low,low,yes,same,True,True
0.9094899892807008,0.9093290567398072,0.0001609325408935547,high,high,yes,same,True,True
0.0009500000160187,0.0023497047368437,0.0013997047208249998,low,low,yes,same,False,False
0.0161799993366003,0.0256959535181522,0.009515954181551899,low,low,yes,same,False,False
0.0006999999750405,0.004225353244692,0.0035253532696514996,low,low,yes,same,False,False
7.999999797903001e-05,0.0011519074905663,0.00107190749258727,low,low,yes,same,False,False
0.0004299999854993,0.0019076076569035,0.0014776076714042002,low,low,yes,same,False,False
0.0004299999854993,0.0004414702125359,1.1470227036600048e-05,low,low,yes,same,True,True
0.0004299999854993,0.0005042838165536,7.428383105430005e-05,low,low,yes,same,False,True
0.1832800060510635,0.1818954646587371,0.0013845413923264105,medium,medium,yes,same,True,True
0.9345300197601318,0.2649452686309814,0.6695847511291504,medium,high,no,higher,False,False
0.00044999999227,0.0003101125184912,0.00013988747377880004,low,low,yes,same,False,False
0.0019700000993907,0.0069972821511328,0.0050272820517421,low,low,yes,same,False,False
0.0778300017118454,0.0235777404159307,0.0542522612959147,low,low,yes,same,False,False
0.2052199989557266,0.2103588134050369,0.005138814449310303,medium,medium,yes,same,True,True
