actual,predicted,absolute_difference,predicted_category,actual_category,category_match,score_comparison,within_10_percent,within_20_percent
0.0226199999451637,0.0041252626106143,0.0184947373345494,low,low,yes,same,False,False
0.0002600000007078,0.0024691112339496,0.0022091112332418,low,low,yes,same,False,False
0.830269992351532,0.8342673778533936,0.003997385501861572,high,high,yes,same,True,True
0.001700000022538,0.0085885217413306,0.006888521718792599,low,low,yes,same,False,False
0.0004299999854993,0.0021575163118541,0.0017275163263548003,low,low,yes,same,False,False
0.0004299999854993,0.0010251513449475,0.0005951513594482001,low,low,yes,same,False,False
0.3505499958992004,0.7028870582580566,0.35233706235885626,high,medium,no,lower,False,False
0.001979999942705,0.1470719873905182,0.14509198744781318,medium,low,no,lower,False,False
0.0004299999854993,0.0019173002801835,0.0014873002946842,low,low,yes,same,False,False
0.0004299999854993,0.0002834022743627,0.00014659771113659996,low,low,yes,same,False,False
0.0088499998673796,0.0010680931154638,0.0077819067519157995,low,low,yes,same,False,False
0.1370500028133392,0.2341935783624649,0.0971435755491257,medium,medium,yes,same,False,False
0.0432499982416629,0.0387436337769031,0.004506364464759806,low,low,yes,same,False,True
0.0113599998876452,0.017154362052679,0.0057943621650338,low,low,yes,same,False,False
0.0036299999337643,0.0055765425786376,0.0019465426448733,low,low,yes,same,False,False
0.013600000180304,0.0124223576858639,0.0011776424944400996,low,low,yes,same,True,True
0.0004299999854993,0.0067548519000411,0.0063248519145418,low,low,yes,same,False,False
0.000609999988228,0.0021535470150411,0.0015435470268130998,low,low,yes,same,False,False
0.0001500000071246,0.0022980778012424,0.0021480777941178,low,low,yes,same,False,False
0.1973699927330017,0.2341935783624649,0.036823585629463196,medium,medium,yes,same,False,True
0.0053599998354911,0.0075146630406379,0.0021546632051468,low,low,yes,same,False,False
0.0004299999854993,0.0006969967507757,0.00026699676527640006,low,low,yes,same,False,False
0.0036899999249726,0.033499039709568,0.0298090397845954,low,low,yes,same,False,False
0.0035300001036375,0.0035159427206963,1.4057382941200063e-05,low,low,yes,same,True,True
0.1532499939203262,0.2667202949523926,0.11347030103206637,medium,medium,yes,same,False,False
0.0002099999983329,0.0032980367541313,0.0030880367557983997,low,low,yes,same,False,False
0.0018799999961629,0.0280388724058866,0.026158872409723703,low,low,yes,same,False,False
0.001300000003539,0.0029264383483678,0.0016264383448287999,low,low,yes,same,False,False
0.3454099893569946,0.3561372458934784,0.01072725653648382,medium,medium,yes,same,True,True
0.0004299999854993,0.050083577632904,0.0496535776474047,low,low,yes,same,False,False
0.0002099999983329,0.0052626193501055,0.0050526193517726,low,low,yes,same,False,False
0.1720499992370605,0.8233671188354492,0.6513171195983887,high,medium,no,lower,False,False
0.0003100000030826,0.0103491563349962,0.0100391563319136,low,low,yes,same,False,False
0.0263100005686283,0.0184693038463592,0.0078406967222691,low,low,yes,same,False,False
0.0001800000027287,0.0014710677787661,0.0012910677760374,low,low,yes,same,False,False
0.0004299999854993,0.3084914684295654,0.30806146844406607,medium,low,no,lower,False,False
0.0014799999771639,0.0066874385811388,0.0052074386039749,low,low,yes,same,False,False
0.0002300000051036,0.0041733505204319,0.0039433505153283,low,low,yes,same,False,False
9.000000136438757e-05,0.0011070310138165,0.0010170310124521125,low,low,yes,same,False,False
0.0001999999949475,0.0017982618883252,0.0015982618933777,low,low,yes,same,False,False
0.001189999980852,0.0063345413655042,0.0051445413846522,low,low,yes,same,False,False
0.0004299999854993,0.0033823617268353,0.0029523617413359997,low,low,yes,same,False,False
0.0004299999854993,0.0062826699577271,0.0058526699722278005,low,low,yes,same,False,False
0.0003000000142492,0.0037632484454661,0.0034632484312169002,low,low,yes,same,False,False
0.0004299999854993,0.0016777559649199,0.0012477559794206,low,low,yes,same,False,False
0.0007500000065192,0.0037927869707345,0.0030427869642153,low,low,yes,same,False,False
0.0004299999854993,0.0045312335714697,0.0041012335859704,low,low,yes,same,False,False
0.0054100002162158,0.0063324132934212,0.0009224130772053996,low,low,yes,same,False,True
0.0001699999993434,0.0002528514596633,8.28514603199e-05,low,low,yes,same,False,False
0.0002800000074785,0.0005813570460304,0.0003013570385519,low,low,yes,same,False,False
0.002820000052452,0.0036835386417806,0.0008635385893286003,low,low,yes,same,False,False
0.048089999705553,0.0452351719141006,0.002854827791452401,low,low,yes,same,True,True
0.0377900004386901,0.0364715233445167,0.0013184770941734036,low,low,yes,same,True,True
0.9094899892807008,0.9008381962776184,0.008651793003082386,high,high,yes,same,True,True
0.0009500000160187,0.0040488098748028,0.0030988098587841,low,low,yes,same,False,False
0.0161799993366003,0.0419083461165428,0.025728346779942502,low,low,yes,same,False,False
0.0006999999750405,0.0018770233727991,0.0011770233977586,low,low,yes,same,False,False
7.999999797903001e-05,0.0024670262355357,0.00238702623755667,low,low,yes,same,False,False
0.0004299999854993,0.0013468432007357,0.0009168432152364,low,low,yes,same,False,False
0.0004299999854993,0.0141800818964838,0.013750081910984499,low,low,yes,same,False,False
0.0004299999854993,0.0023481447715312,0.0019181447860319,low,low,yes,same,False,False
0.1832800060510635,0.1778526604175567,0.005427345633506803,medium,medium,yes,same,True,True
0.9345300197601318,0.8233473896980286,0.11118263006210327,high,high,yes,same,False,True
0.00044999999227,8.650179370306432e-05,0.0003634981985669357,low,low,yes,same,False,False
0.0019700000993907,0.004570129327476,0.0026001292280853003,low,low,yes,same,False,False
0.0778300017118454,0.0648331865668296,0.0129968151450158,low,low,yes,same,False,False
0.2052199989557266,0.2163699120283126,0.011149913072586004,medium,medium,yes,same,True,True
0.0005300000193528,0.0022527871187776,0.0017227870994248001,low,low,yes,same,False,False
