actual,predicted,absolute_difference,predicted_category,actual_category,category_match,score_comparison,within_10_percent,within_20_percent
0.0226199999451637,0.0948899313807487,0.072269931435585,low,low,yes,same,False,False
0.0002600000007078,0.0066642547026276,0.0064042547019198,low,low,yes,same,False,False
0.830269992351532,0.2382452934980392,0.5920246988534927,medium,high,no,higher,False,False
0.001700000022538,0.0095055494457483,0.0078055494232102994,low,low,yes,same,False,False
0.0004299999854993,0.0134645896032452,0.013034589617745899,low,low,yes,same,False,False
0.0004299999854993,0.0095159746706485,0.0090859746851492,low,low,yes,same,False,False
0.3505499958992004,0.1778059899806976,0.17274400591850278,medium,medium,yes,same,False,False
0.001979999942705,0.1454788595438003,0.1434988596010953,medium,low,no,lower,False,False
0.0004299999854993,0.0339805148541927,0.0335505148686934,low,low,yes,same,False,False
0.0004299999854993,0.0373211987316608,0.0368911987461615,low,low,yes,same,False,False
0.0088499998673796,0.1778059899806976,0.168955990113318,medium,low,no,lower,False,False
0.1370500028133392,0.3282990157604217,0.1912490129470825,medium,medium,yes,same,False,False
0.0432499982416629,0.0134645896032452,0.029785408638417703,low,low,yes,same,False,False
0.0113599998876452,0.1371503621339798,0.1257903622463346,medium,low,no,lower,False,False
0.0036299999337643,0.1778059899806976,0.1741759900469333,medium,low,no,lower,False,False
0.013600000180304,0.0169437602162361,0.0033437600359321005,low,low,yes,same,False,True
0.0004299999854993,0.0049648103304207,0.004534810344921401,low,low,yes,same,False,False
0.000609999988228,0.1778059899806976,0.1771959899924696,medium,low,no,lower,False,False
0.0001500000071246,0.019617460668087,0.0194674606609624,low,low,yes,same,False,False
0.1973699927330017,0.3282990157604217,0.13092902302742,medium,medium,yes,same,False,False
0.0053599998354911,0.0339805148541927,0.0286205150187016,low,low,yes,same,False,False
0.0004299999854993,0.1778059899806976,0.1773759899951983,medium,low,no,lower,False,False
0.0036899999249726,0.0057697081938385,0.0020797082688659,low,low,yes,same,False,False
0.0035300001036375,0.0052667474374175,0.00173674733378,low,low,yes,same,False,False
0.1532499939203262,0.9283159375190736,0.7750659435987474,high,medium,no,lower,False,False
0.0002099999983329,0.0948899313807487,0.09467993138241579,low,low,yes,same,False,False
0.0018799999961629,0.0948899313807487,0.0930099313845858,low,low,yes,same,False,False
